,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Churn
2684,2685,15631927,Thomas,574,Spain,Female,28,7,0.0,2,0,0,185660.3,0,0.02122575
2685,2686,15672115,Lettiere,679,France,Male,60,6,0.0,2,1,1,77331.77,0,0.013237953
2686,2687,15618765,Ponomaryov,530,Germany,Female,42,0,99948.45,1,0,1,97338.62,0,0.27150354
2687,2688,15679148,Oliver,508,France,Male,44,3,115451.05,2,0,0,67234.33,0,0.05260259
2688,2689,15728474,Chienezie,558,Germany,Male,32,4,108235.91,1,1,1,143783.28,0,0.24068141
2689,2690,15636999,Mao,414,France,Male,38,8,0.0,1,0,1,77661.12,1,0.33630717
2690,2691,15754261,Ho,648,Spain,Male,42,2,98795.61,2,1,0,89123.99,0,0.020177275
2691,2692,15629150,Lucchese,721,France,Female,37,1,0.0,2,1,0,70810.8,0,0.14159298
2692,2693,15736274,Prokhorova,751,France,Male,31,8,0.0,2,0,0,17550.49,0,0.0015169978
2693,2694,15627697,Alekseyeva,662,France,Male,34,2,0.0,2,0,1,21497.27,0,7.6355165e-05
2694,2695,15721585,Blacklock,628,Germany,Male,29,3,113146.98,2,0,1,124749.08,0,0.016635299
2695,2696,15639946,Sazonova,597,Germany,Female,39,8,162532.14,3,1,0,36051.46,1,0.85592175
2696,2697,15792176,Henty,698,Spain,Female,40,0,92053.44,1,1,1,143681.83,0,0.0038329363
2697,2698,15699450,Li,723,France,Male,48,7,0.0,2,1,1,150694.58,0,0.013186038
2698,2699,15729954,Azuka,586,France,Female,28,5,0.0,3,1,0,170487.4,1,0.67802846
2699,2700,15600103,Alexander,633,Germany,Female,29,8,104944.1,1,1,1,97684.46,0,0.26691267
2700,2701,15786200,Brock,564,France,Male,31,4,0.0,2,1,0,53520.03,0,0.000977993
2701,2702,15797010,Shen,649,France,Female,31,2,0.0,2,1,0,15200.61,0,0.21948987
2702,2703,15670172,Padovesi,622,France,Female,30,4,107879.04,1,0,1,196894.62,0,0.062557936
2703,2704,15627352,Bulgakov,459,Germany,Male,46,7,110356.42,1,1,0,4969.13,1,0.80558956
2704,2705,15622494,Mazzanti,718,France,Male,27,2,0.0,2,0,0,26229.24,0,8.435621e-06
2705,2706,15585835,Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0,0.11100119
2706,2707,15595071,Ramos,696,France,Male,22,9,149777.0,1,1,1,198032.93,0,0.016737193
2707,2708,15628203,Pai,637,France,Female,38,3,104339.56,1,0,0,119882.86,0,0.15660349
2708,2709,15667190,Yuan,630,Spain,Female,21,1,85818.18,1,1,1,133102.3,0,0.0034408867
2709,2710,15780212,Mao,592,France,Male,37,4,212692.97,1,0,0,176395.02,0,0.16707742
2710,2711,15766869,Uspenskaya,634,Germany,Male,37,1,89696.84,2,1,1,193179.88,0,0.000556916
2711,2712,15775741,Powell,608,France,Female,28,9,0.0,2,1,1,125062.02,0,0.016256094
2712,2713,15628170,Brown,565,Germany,Female,32,9,68067.24,1,1,0,143287.58,0,0.44176844
2713,2714,15701318,Poole,763,Spain,Male,67,9,148564.66,1,0,1,87236.4,0,0.09048945
2714,2715,15710928,McChesney,665,France,Female,55,8,136354.16,1,1,1,93769.89,0,0.33401817
2715,2716,15682547,Lucchese,649,France,Male,38,1,122214.0,1,0,1,88965.46,0,0.06156048
2716,2717,15631170,Clements,695,France,Male,45,3,0.0,2,1,1,30793.61,0,0.0070982873
2717,2718,15648702,Yuriev,775,Germany,Male,70,6,119684.88,2,1,1,74532.02,0,0.023507118
2718,2719,15783444,Endrizzi,788,France,Female,39,3,135139.33,1,0,1,113086.08,0,0.029455632
2719,2720,15809178,Pan,569,Germany,Female,42,9,146100.75,1,1,0,32574.01,1,0.5819847
2720,2721,15806688,Manfrin,726,Spain,Female,56,8,123110.9,3,0,1,130113.78,1,0.9999574
2721,2722,15576824,Kennedy,564,Germany,Female,44,3,111760.4,3,1,1,104722.47,1,0.9924022
2722,2723,15675422,Conway,544,France,Female,32,9,110728.39,1,1,1,14559.62,0,0.0356656
2723,2724,15681550,Lablanc,614,France,Female,41,8,121558.46,1,1,1,598.8,0,0.09696719
2724,2725,15812628,Dodd,453,Germany,Female,38,8,120623.21,1,1,0,129697.99,0,0.47155604
2725,2726,15597951,Muir,471,France,Female,58,4,114713.57,1,1,1,36315.03,0,0.15602702
2726,2727,15807045,Milanesi,829,Germany,Female,37,3,103457.76,1,0,0,1114.12,0,0.27770042
2727,2728,15581748,Shen,754,Germany,Male,57,2,101134.87,2,1,1,70954.41,0,0.25597715
2728,2729,15770420,Dillon,749,Germany,Male,46,10,78136.36,2,1,1,73470.98,0,0.02865377
2729,2730,15608230,Hoelscher,667,France,Male,23,1,0.0,2,1,0,91573.19,0,9.201473e-05
2730,2731,15730339,Bell,670,Spain,Male,30,3,133446.34,1,0,0,3154.95,0,0.028074533
2731,2732,15712584,Liao,670,France,Female,33,7,0.0,2,1,1,88187.81,0,0.022734582
2732,2733,15592816,Udokamma,623,Germany,Female,48,1,108076.33,1,1,0,118855.26,1,0.965287
2733,2734,15641480,Sinnett,571,France,Male,32,5,131354.25,1,1,0,125256.53,0,0.144245
2734,2735,15708505,Palerma,641,Germany,Female,37,7,62974.64,2,0,1,39016.43,0,0.055387706
2735,2736,15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,0,0.18132001
2736,2737,15618225,Porter,741,Germany,Male,36,8,116993.43,2,1,0,168816.22,0,0.05322361
2737,2738,15644724,Fan,472,France,Male,31,4,58662.92,2,0,1,73322.0,0,0.025697142
2738,2739,15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,1,0.9988663
2739,2740,15723894,Younger,625,France,Male,45,7,137555.44,1,0,0,124607.7,0,0.44042337
2740,2741,15787699,Burke,650,Germany,Male,34,4,142393.11,1,1,1,11276.48,0,0.13857812
2741,2742,15687738,Nwagugheuzo,535,France,Female,38,8,0.0,2,1,0,136620.64,0,0.075816005
2742,2743,15576126,Young,649,France,Female,41,2,125785.23,1,1,1,70523.92,0,0.19268823
2743,2744,15658889,Watson,689,France,Male,22,4,136444.25,1,1,0,51980.25,1,0.13126618
2744,2745,15667046,Tseng,694,Spain,Male,38,7,121527.4,1,1,0,113481.02,0,0.14673412
2745,2746,15669957,Drake,655,Germany,Male,52,9,144696.75,1,1,1,49025.79,0,0.39199898
2746,2747,15655794,Hanna,620,France,Male,36,8,0.0,2,1,1,145937.99,0,0.0062266886
2747,2748,15599829,Padovesi,577,France,Female,35,10,0.0,2,1,1,25161.61,0,0.020517051
2748,2749,15753332,Loftus,401,Germany,Male,48,8,128140.17,1,1,0,175753.55,1,0.8773136
2749,2750,15671124,Buccho,599,France,Male,25,6,120383.41,1,1,1,24903.09,0,0.03072223
2750,2751,15767474,Lorenzo,481,France,Female,57,9,0.0,3,1,1,169719.35,1,0.9989598
2751,2752,15720671,Ibezimako,704,France,Male,42,8,129735.3,2,1,1,179565.57,0,0.05450511
2752,2753,15626787,Wei,698,Spain,Female,31,8,185078.26,1,0,0,115337.74,1,0.08009341
2753,2754,15774491,Ross,480,France,Female,28,6,0.0,2,0,0,48131.92,0,0.019552886
2754,2755,15579647,Oluchukwu,682,France,Male,42,0,0.0,1,1,1,160828.98,0,0.08329654
2755,2756,15625522,Walker,700,Spain,Male,31,7,0.0,2,0,1,145151.96,0,0.00517565
2756,2757,15765806,Wu,492,France,Male,29,1,144591.96,1,1,1,196293.76,0,0.24657547
2757,2758,15566708,Chidalu,444,France,Female,45,4,0.0,2,1,0,161653.5,1,0.95667356
2758,2759,15668347,Ingram,624,France,Male,36,6,0.0,2,0,0,84635.64,0,0.016204298
2759,2760,15575214,Ch'en,709,France,Male,37,7,0.0,1,1,0,159486.76,0,0.17162183
2760,2761,15591123,Iredale,557,Germany,Male,68,2,100194.44,1,1,1,38596.34,0,0.09201822
2761,2762,15573280,Gallagher,646,Germany,Male,50,6,145295.31,2,1,1,27814.74,0,0.22580668
2762,2763,15589018,Padilla,719,Germany,Male,28,3,106070.29,2,1,1,183893.31,0,0.005942583
2763,2764,15654495,Potter,706,Germany,Female,47,6,120621.89,1,1,1,140803.7,0,0.63396364
2764,2765,15597265,Mao,660,France,Male,38,7,0.0,2,0,1,146585.53,0,0.014474869
2765,2766,15733876,Schneider,667,France,Male,36,9,0.0,2,1,1,40062.29,0,0.007710248
2766,2767,15677217,Ibragimova,705,France,Male,30,1,0.0,1,1,1,181300.32,0,0.07530236
2767,2768,15747265,Huang,598,Germany,Female,27,10,171283.91,1,1,1,84136.12,0,0.14644012
2768,2769,15713379,Anderson,669,France,Male,26,4,0.0,2,1,1,197594.34,0,0.0052068233
2769,2770,15730433,Nakayama,580,Germany,Female,38,1,128218.47,1,1,0,125953.83,1,0.667031
2770,2771,15693347,Gardener,676,France,Female,32,5,0.0,2,1,1,75465.41,0,0.024336874
2771,2772,15715465,Aksenova,714,Germany,Male,28,7,77776.39,1,1,0,177737.07,0,0.25226468
2772,2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0,0.11623612
2773,2774,15610765,Onwumelu,559,France,Male,29,1,0.0,2,0,0,155639.76,0,2.286122e-05
2774,2775,15650034,Kudryashova,564,France,Female,28,1,0.0,1,1,1,162428.05,0,0.11213097
2775,2776,15782468,Hart,850,Spain,Male,51,3,109799.55,2,1,1,12457.76,1,0.6453858
2776,2777,15685109,Teng,689,France,Male,39,7,0.0,2,0,0,14917.09,0,0.0019481778
2777,2778,15776233,Kruglova,758,Germany,Female,61,8,125397.21,1,1,0,182184.09,1,0.988349
2778,2779,15761141,Palerma,604,Spain,Female,71,10,0.0,2,1,1,129984.2,0,0.019734144
2779,2780,15781702,Brookes,733,Germany,Male,38,9,111347.37,2,0,1,194872.97,0,0.0240013
2780,2781,15790235,Hsing,778,Spain,Male,40,8,104291.41,2,1,1,117507.11,0,0.018503577
2781,2782,15641416,Shaffer,732,Germany,Female,61,9,94867.18,2,1,1,157527.6,1,0.15138859
2782,2783,15775234,Laurie,646,France,Male,24,8,0.0,2,0,0,92612.88,0,0.008769035
2783,2784,15659475,Chung,597,France,Female,33,6,135703.59,2,0,0,74850.84,0,0.12643453
2784,2785,15642202,Whitfield,821,Germany,Female,37,5,106453.53,2,0,1,127413.0,0,0.074230045
2785,2786,15771417,Thomas,640,France,Male,43,7,132412.38,1,0,0,69584.3,1,0.3054608
2786,2787,15585100,Rioux,511,Germany,Female,40,9,124401.6,1,1,0,198814.24,1,0.6796433
2787,2788,15700487,Osonduagwuike,805,France,Male,46,6,118022.06,3,1,0,162643.15,1,0.9984346
2788,2789,15726589,Matveyev,540,Germany,Male,39,1,82531.11,1,1,0,114092.52,0,0.8016528
2789,2790,15747503,Hayward,705,Spain,Male,44,0,184552.12,1,1,0,68860.3,1,0.99912524
2790,2791,15595883,Nkemdirim,540,Germany,Male,39,4,127278.31,1,1,1,16150.34,0,0.37996286
2791,2792,15663826,Brim,532,Spain,Female,66,3,0.0,1,1,1,115227.02,0,0.000382334
2792,2793,15742820,Trevisano,535,France,Female,45,2,0.0,2,0,1,170621.55,0,0.2574287
2793,2794,15624793,Soubeiran,627,Germany,Male,23,5,184244.86,1,1,0,103099.22,0,0.2935095
2794,2795,15597930,Wilson,646,France,Male,52,8,59669.43,1,0,0,172495.81,1,0.8598955
2795,2796,15665110,Helena,515,France,Female,25,7,79543.59,1,0,1,38772.82,0,0.023983091
2796,2797,15770719,Duncan,697,France,Female,39,6,151553.19,1,1,1,44946.29,0,0.15155867
2797,2798,15731327,Hale,652,Germany,Male,27,2,166527.88,2,0,1,146007.7,0,0.0013155043
2798,2799,15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,0.25427133
2799,2800,15775662,McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0.11537066
2800,2801,15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0.22843176
2801,2802,15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0.022411764
2802,2803,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1,0.31097543
2803,2804,15636982,Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0.5540757
2804,2805,15751175,Bess,648,France,Female,44,2,0.0,2,1,1,58652.23,0,0.022815526
2805,2806,15618936,MacDonald,688,France,Female,51,5,0.0,1,1,0,91624.11,1,0.99585164
2806,2807,15787529,Gray,592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,0.97940147
2807,2808,15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0.0072740912
2808,2809,15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0.043169856
2809,2810,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.036593556
2810,2811,15595388,Yeh,594,France,Female,30,10,0.0,2,1,1,124071.71,0,0.018188864
2811,2812,15699550,Babbage,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,0.018835664
2812,2813,15581620,Franklin,597,France,Male,28,2,0.0,3,1,1,78707.97,0,0.005490154
2813,2814,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,0.9185034
2814,2815,15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,0.084477276
2815,2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0.35122436
2816,2817,15619280,Uspensky,683,France,Male,25,4,0.0,2,1,0,152698.24,0,0.0013934672
2817,2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0.015710503
2818,2819,15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33,0,0.5917646
2819,2820,15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0.073249996
2820,2821,15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0.013476312
2821,2822,15626385,George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,0.01817435
2822,2823,15603582,Robertson,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0.39436084
2823,2824,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0.833186
2824,2825,15667938,Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0.025633514
2825,2826,15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0.10516021
2826,2827,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0.3852902
2827,2828,15584190,Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0.052434027
2828,2829,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,0.06602356
2829,2830,15759913,Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,0.03655404
2830,2831,15701555,Nicholls,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,0.0006637573
2831,2832,15758482,Montalvo,626,France,Female,32,0,0.0,2,0,0,187172.54,0,5.0923252e-05
2832,2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66,0,0.022801906
2833,2834,15680346,Chuang,683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,0.45670354
2834,2835,15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0,0.04974711
2835,2836,15812917,Kosisochukwu,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,0.03747049
2836,2837,15768455,Young,679,France,Male,60,8,0.0,2,1,1,51380.9,0,0.01178804
2837,2838,15703059,Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,0.7333654
2838,2839,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0.011047125
2839,2840,15585451,Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,0.106897175
2840,2841,15714057,Windradyne,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,0.0121670365
2841,2842,15748473,Curnow,801,France,Male,38,5,0.0,2,1,0,66256.27,0,0.008672386
2842,2843,15785782,Ugonna,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,0.512223
2843,2844,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0.02324602
2844,2845,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0.037453085
2845,2846,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0.7302384
2846,2847,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0.08585128
2847,2848,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,0.12004253
2848,2849,15713608,Tuan,850,France,Female,41,5,0.0,2,1,1,34827.43,0,0.038157433
2849,2850,15579262,Shearston,497,France,Male,41,9,0.0,1,0,0,22074.48,0,0.050681204
2850,2851,15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0.08107242
2851,2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1,0.98633265
2852,2853,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0,0.0063549876
2853,2854,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,0.4547863
2854,2855,15646609,Chao,748,France,Male,33,1,142645.43,1,0,0,69132.66,0,0.00010047816
2855,2856,15693203,Powell,710,Spain,Female,75,5,0.0,2,1,1,9376.89,0,0.0012431145
2856,2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,0.57133424
2857,2858,15769829,Cheng,534,Spain,Male,51,3,0.0,2,0,1,20856.31,0,0.053531855
2858,2859,15662434,Zhdanova,607,France,Male,25,3,0.0,2,0,0,187048.72,0,0.00052186847
2859,2860,15773503,Tsai,551,Spain,Male,32,4,0.0,2,1,0,53420.53,0,0.005954355
2860,2861,15705890,Nebechukwu,674,France,Male,45,7,142072.02,1,1,0,37013.29,0,0.3191607
2861,2862,15711398,Fetherstonhaugh,525,France,Female,25,6,0.0,2,1,0,89566.64,0,0.033611268
2862,2863,15752375,Ojiofor,645,Germany,Male,33,8,149564.61,1,0,0,149913.84,0,0.19266516
2863,2864,15659175,Severson,755,France,Female,43,9,0.0,2,1,0,18066.69,0,0.04623273
2864,2865,15597033,Speight,708,Germany,Male,37,8,153366.13,1,1,1,26912.34,0,0.121569574
2865,2866,15590228,Greenwalt,715,France,Male,21,6,76467.16,1,1,1,173511.72,0,0.023945302
2866,2867,15631848,Grover,727,France,Female,26,9,121508.28,1,1,1,146785.44,0,0.054335326
2867,2868,15654211,Milani,559,Spain,Female,27,1,0.0,1,0,1,1050.33,0,0.0022006333
2868,2869,15707968,Akobundu,545,Spain,Male,36,8,73211.12,2,1,0,89587.34,1,0.068670094
2869,2870,15594084,Anderson,524,France,Male,22,9,0.0,2,1,0,74405.34,0,0.0066908896
2870,2871,15651093,Chien,707,France,Female,55,1,0.0,2,0,1,54409.48,0,0.22506621
2871,2872,15798824,Kennedy,671,Spain,Male,38,0,92674.94,2,1,0,3647.57,0,0.25158358
2872,2873,15671591,Castiglione,439,Spain,Male,52,3,96196.24,4,1,0,198874.52,1,1.0
2873,2874,15707189,Marshall,667,Germany,Female,36,1,114391.62,1,1,1,53412.54,0,0.018600643
2874,2875,15733581,Duncan,831,Germany,Male,32,9,80262.66,1,1,0,194867.78,0,0.30155307
2875,2876,15641640,Uspenskaya,545,Spain,Female,33,7,173331.52,1,1,0,150452.88,0,0.2682743
2876,2877,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0,0.054821163
2877,2878,15617866,Calabrese,657,Spain,Male,67,5,119785.47,2,1,1,107534.32,0,0.009651363
2878,2879,15667751,Herrera,487,Spain,Female,36,1,140137.15,1,1,0,194073.33,0,0.06862506
2879,2880,15669411,Muse,750,Germany,Female,52,6,107467.56,1,1,0,126233.18,1,0.8979648
2880,2881,15789425,Marsden,694,Germany,Female,37,8,98218.04,2,1,0,182354.46,1,0.10716686
2881,2882,15570943,Artemyeva,711,Germany,Female,35,2,133607.75,1,1,1,120586.32,0,0.06048593
2882,2883,15685829,McKay,551,France,Male,37,3,0.0,2,1,1,50578.4,0,0.000320971
2883,2884,15721917,Chuang,559,France,Female,38,8,95139.41,1,1,1,86575.46,0,0.0799616
2884,2885,15776047,Nicholls,620,France,Female,29,3,0.0,2,0,1,153392.28,0,0.027275056
2885,2886,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0,0.016791433
2886,2887,15675328,Knight,449,France,Female,37,6,0.0,2,1,0,82176.48,0,0.062234104
2887,2888,15604314,Webb,703,Germany,Female,26,1,97331.19,1,1,0,63717.49,0,0.25612897
2888,2889,15658339,Pugliesi,795,Germany,Male,37,2,139265.63,2,1,1,198745.94,0,0.0011222363
2889,2890,15630402,Nebechukwu,594,France,Female,31,9,0.0,1,0,1,5719.11,0,0.113997966
2890,2891,15689616,Ward,586,Spain,Male,34,5,168094.01,1,0,0,20058.61,0,0.111769974
2891,2892,15774224,Nixon,613,Germany,Female,30,5,131563.88,2,1,0,170638.98,0,0.20802724
2892,2893,15701291,Chidubem,601,France,Male,44,3,0.0,2,1,0,30607.11,0,0.0042806566
2893,2894,15719606,Rivers,657,France,Male,50,9,0.0,2,0,0,37171.46,0,0.054494202
2894,2895,15644119,Sochima,531,France,Male,31,3,0.0,1,1,1,42589.33,0,0.041166693
2895,2896,15646859,Heydon,621,Germany,Male,47,7,107363.29,1,1,1,66799.28,0,0.5539133
2896,2897,15606836,Lombardo,782,France,Female,33,2,94493.03,1,0,1,101866.39,0,0.013186008
2897,2898,15664150,Holland,528,Germany,Female,29,9,170214.23,2,1,0,49284.0,0,0.13841403
2898,2899,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1,0.85901415
2899,2900,15810944,Bryant,586,France,Female,35,7,0.0,2,1,0,70760.69,0,0.034592837
2900,2901,15668575,Hao,626,Spain,Female,26,8,148610.41,3,0,1,104502.02,1,0.99155784
2901,2902,15603246,Genovesi,498,France,Male,73,2,170241.7,2,1,1,165407.96,0,1.761254e-05
2902,2903,15804002,Kovalev,691,France,Female,33,1,128306.83,1,1,1,113580.79,0,0.00557968
2903,2904,15728773,Hsieh,568,France,Female,47,7,0.0,2,1,1,45978.39,0,0.032489806
2904,2905,15598044,Debellis,715,France,Female,35,3,0.0,1,1,1,152012.36,0,0.27771002
2905,2906,15694829,Chibueze,680,Germany,Male,32,7,175454.0,1,0,1,77349.92,0,0.117185414
2906,2907,15600575,Padovano,802,Spain,Male,41,6,0.0,2,1,0,47322.05,0,0.037121207
2907,2908,15727311,Yen,539,France,Female,22,0,100885.93,2,1,1,38772.65,0,0.100281626
2908,2909,15570769,Kibble,494,France,Male,69,9,93320.8,1,1,1,24489.44,0,0.004503906
2909,2910,15606274,Lori,594,Germany,Male,38,6,63176.44,2,1,1,14466.08,0,0.033708185
2910,2911,15746139,Enemuo,596,France,Male,33,2,139451.67,1,0,0,63142.12,0,0.00017884374
2911,2912,15704987,Lu,649,France,Female,52,8,49113.75,1,1,0,41858.43,0,0.65521073
2912,2913,15628972,Nebeolisa,699,Germany,Male,32,1,123906.22,3,1,1,127443.82,1,0.89209765
2913,2914,15697686,Stewart,787,France,Female,40,6,0.0,2,1,1,84151.98,0,0.03536895
2914,2915,15733883,Ward,604,France,Male,28,7,0.0,2,0,0,58595.64,0,0.0032380521
2915,2916,15617482,Milanesi,489,Germany,Female,52,1,131441.51,1,1,0,37240.11,1,0.995631
2916,2917,15704583,Chikwado,651,France,Male,56,2,0.0,1,1,0,114522.68,1,0.99418783
2917,2918,15621083,Douglas,698,France,Male,57,6,136325.48,2,1,1,72549.27,1,0.16874436
2918,2919,15649487,Sal,578,Germany,Female,38,4,113150.44,2,1,0,176712.59,1,0.31021124
2919,2920,15736760,Douglas,538,Spain,Female,42,9,0.0,1,0,0,152855.96,0,0.5028989
2920,2921,15714658,Yates,696,France,Female,33,4,0.0,2,1,1,73371.65,0,0.022741675
2921,2922,15599081,Watt,507,Germany,Female,46,8,102785.16,1,1,1,70323.68,0,0.60766125
2922,2923,15705113,P'an,685,Spain,Male,34,6,83264.28,1,0,0,9663.28,0,0.06726709
2923,2924,15631159,H?,705,Germany,Male,41,4,72252.64,2,1,1,142514.66,0,0.04893306
2924,2925,15792818,Perry,499,Germany,Female,29,6,148051.52,1,1,0,118623.94,0,0.33699757
2925,2926,15633531,Lavrov,717,France,Female,76,9,138489.66,1,1,1,68400.14,0,0.015849233
2926,2927,15744529,Chiekwugo,510,France,Male,63,8,0.0,2,1,1,115291.86,0,0.0074641705
2927,2928,15669656,Macdonald,632,France,Male,32,6,111589.33,1,1,1,170382.99,0,0.030980855
2928,2929,15581198,Jenkins,668,Germany,Female,39,0,122104.79,1,1,0,112946.67,1,0.67982197
2929,2930,15729054,Korovina,744,Germany,Male,32,4,96106.83,1,1,1,79812.77,0,0.123128146
2930,2931,15573452,Manning,663,Germany,Male,42,7,115930.87,1,1,0,19862.78,0,0.5966274
2931,2932,15776733,Wilson,638,Germany,Female,37,7,124513.66,2,1,0,158610.89,0,0.15067351
2932,2933,15724858,Begum,688,France,Female,54,9,0.0,1,1,0,191212.63,1,0.9765538
2933,2934,15713144,Ingrassia,588,Spain,Male,46,8,0.0,1,1,0,61931.21,0,0.57199347
2934,2935,15690188,Maclean,631,France,Male,33,7,0.0,1,1,1,58043.02,1,0.069619715
2935,2936,15689425,Olejuru,687,Spain,Male,35,8,100988.39,2,1,0,22247.27,0,0.03754747
2936,2937,15671766,Enyinnaya,599,France,Male,44,10,118577.24,1,1,1,31448.52,0,0.054354757
2937,2938,15782806,Watson,718,Spain,Male,28,6,0.0,2,1,0,146875.86,0,0.00944978
2938,2939,15764419,Langdon,730,France,Male,27,5,0.0,2,1,1,116081.93,0,0.00889647
2939,2940,15591915,Frolov,533,France,Female,39,2,0.0,1,0,1,73669.94,1,0.8012682
2940,2941,15772798,Chikezie,711,Spain,Female,28,5,0.0,2,1,1,93959.96,0,0.027665883
2941,2942,15792008,Zetticci,555,Spain,Female,26,9,0.0,2,0,1,158918.03,0,0.01424849
2942,2943,15715541,Yang,850,France,Female,42,9,113311.11,1,1,1,198193.75,0,0.13858071
